lr-AdamW,step,val_loss_clf,val_acc,val_loss_total,epoch,train_loss_clf,train_acc,train_loss_total
0.0009998187332305806,4408,,,,,,,
,4436,0.35456281900405884,0.9154888391494751,0.35456281900405884,152,,,
,4436,,,,152,0.06685810536146164,0.9781249761581421,0.06685810536146164
0.0009996777631106134,4437,,,,,,,
,4465,0.32552656531333923,0.9248055219650269,0.32552656531333923,153,,,
,4465,,,,153,0.07356875389814377,0.9771551489830017,0.07356875389814377
0.0009994965352845243,4466,,,,,,,
,4494,0.2554861605167389,0.9351738095283508,0.2554861605167389,154,,,
,4494,,,,154,0.0669265165925026,0.9783405065536499,0.0669265165925026
0.0009992750643534147,4495,,,,,,,
,4523,0.2592152953147888,0.9422165155410767,0.2592152953147888,155,,,
,4523,,,,155,0.060624636709690094,0.9789870977401733,0.060624636709690094
0.000999013368160679,4524,,,,,,,
,4552,0.29284143447875977,0.9233627319335938,0.29284143447875977,156,,,
,4552,,,,156,0.06370565295219421,0.9784482717514038,0.06370565295219421
0.0009987114677905665,4553,,,,,,,
,4581,0.31662502884864807,0.9351738095283508,0.31662502884864807,157,,,
,4581,,,,157,0.06312182545661926,0.9788793325424194,0.06312182545661926
0.000998369387566483,4582,,,,,,,
,4610,0.28197938203811646,0.9328996539115906,0.28197938203811646,158,,,
,4610,,,,158,0.07081287354230881,0.9783405065536499,0.07081287354230881
0.0009979871550490316,4611,,,,,,,
,4639,0.40634021162986755,0.9076147079467773,0.40634021162986755,159,,,
,4639,,,,159,0.059028901159763336,0.9823275804519653,0.059028901159763336
0.0009975648010337906,4640,,,,,,,
,4668,0.34743160009384155,0.9312368631362915,0.34743160009384155,160,,,
,4668,,,,160,0.05688128620386124,0.9800646305084229,0.05688128620386124
0.000997102359548834,4669,,,,,,,
,4697,0.34005847573280334,0.9413850903511047,0.34005847573280334,161,,,
,4697,,,,161,0.05274173617362976,0.982650876045227,0.05274173617362976
0.0009965998678519896,4698,,,,,,,
,4726,0.34045663475990295,0.935785174369812,0.34045663475990295,162,,,
,4726,,,,162,0.06238359957933426,0.9807112216949463,0.06238359957933426
0.0009960573664278365,4727,,,,,,,
,4755,0.23181840777397156,0.9272997975349426,0.23181840777397156,163,,,
,4755,,,,163,0.05492868646979332,0.9809267520904541,0.05492868646979332
0.0009954748989844438,4756,,,,,,,
,4784,0.25775018334388733,0.9374480247497559,0.25775018334388733,164,,,
,4784,,,,164,0.05520471930503845,0.9817888140678406,0.05520471930503845
0.00099485251244985,4785,,,,,,,
,4813,0.2848301827907562,0.9391108751296997,0.2848301827907562,165,,,
,4813,,,,165,0.056802138686180115,0.9824353456497192,0.056802138686180115
0.0009941902569682805,4814,,,,,,,
,4842,0.3274027407169342,0.9405535459518433,0.3274027407169342,166,,,
,4842,,,,166,0.06449540704488754,0.9794180989265442,0.06449540704488754
0.0009934881858961085,4843,,,,,,,
,4871,0.38734307885169983,0.9070034027099609,0.38734307885169983,167,,,
,4871,,,,167,0.05628708750009537,0.9821120500564575,0.05628708750009537
0.0009927463557975562,4872,,,,,,,
,4900,0.5176185965538025,0.8968552350997925,0.5176185965538025,168,,,
,4900,,,,168,0.05229406803846359,0.982758641242981,0.05229406803846359
0.0009919648264401376,4901,,,,,,,
,4929,0.240251824259758,0.9453220367431641,0.240251824259758,169,,,
,4929,,,,169,0.05760419741272926,0.9795258641242981,0.05760419741272926
0.000991143660789843,4930,,,,,,,
,4958,0.3032168745994568,0.9351738095283508,0.3032168745994568,170,,,
,4958,,,,170,0.06071268394589424,0.9809267520904541,0.06071268394589424
0.0009902829250060655,4959,,,,,,,
,4987,0.33203059434890747,0.9366165399551392,0.33203059434890747,171,,,
,4987,,,,171,0.06129748746752739,0.9804956912994385,0.06129748746752739
0.000989382688436272,4988,,,,,,,
,5016,0.25850263237953186,0.9272997975349426,0.25850263237953186,172,,,
,5016,,,,172,0.05508628860116005,0.9810344576835632,0.05508628860116005
0.0009884430236104143,5017,,,,,,,
,5045,0.23306655883789062,0.9484275579452515,0.23306655883789062,173,,,
,5045,,,,173,0.05924708768725395,0.9806034564971924,0.05924708768725395
0.0009874640062350875,5046,,,,,,,
,5074,0.3267989456653595,0.9281312823295593,0.3267989456653595,174,,,
,5074,,,,174,0.05536838248372078,0.9802801609039307,0.05536838248372078
0.0009864457151874287,5075,,,,,,,
,5103,0.32718953490257263,0.9202572107315063,0.32718953490257263,175,,,
,5103,,,,175,0.045835547149181366,0.9852370619773865,0.045835547149181366
0.000985388232508763,5104,,,,,,,
,5132,0.27359113097190857,0.935785174369812,0.27359113097190857,176,,,
,5132,,,,176,0.053902365267276764,0.9823275804519653,0.053902365267276764
0.0009842916433979933,5133,,,,,,,
,5161,0.3475784361362457,0.9225314259529114,0.3475784361362457,177,,,
,5161,,,,177,0.060404956340789795,0.9797413945198059,0.060404956340789795
0.0009831560362047367,5162,,,,,,,
,5190,0.23818638920783997,0.9382795095443726,0.23818638920783997,178,,,
,5190,,,,178,0.053660761564970016,0.982650876045227,0.053660761564970016
0.0009819815024222052,5191,,,,,,,
,5219,0.23911499977111816,0.9484275579452515,0.23911499977111816,179,,,
,5219,,,,179,0.04282408952713013,0.9852370619773865,0.04282408952713013
0.0009807681366798356,5220,,,,,,,
,5248,0.32243359088897705,0.9219200015068054,0.32243359088897705,180,,,
,5248,,,,180,0.05676963925361633,0.9844827651977539,0.05676963925361633
0.0009795160367356637,5249,,,,,,,
,5277,0.287496417760849,0.9366165399551392,0.287496417760849,181,,,
,5277,,,,181,0.046947140246629715,0.9841594696044922,0.046947140246629715
0.0009782253034684503,5278,,,,,,,
,5306,0.4316532015800476,0.9326795339584351,0.4316532015800476,182,,,
,5306,,,,182,0.047652583569288254,0.9870689511299133,0.047652583569288254
0.0009768960408695522,5307,,,,,,,
,5335,0.29409629106521606,0.9320682287216187,0.29409629106521606,183,,,
,5335,,,,183,0.04704863578081131,0.9842672348022461,0.04704863578081131
0.0009755283560345441,5336,,,,,,,
,5364,0.2770867347717285,0.9405535459518433,0.2770867347717285,184,,,
,5364,,,,184,0.04752526432275772,0.9842672348022461,0.04752526432275772
0.0009741223591545904,5365,,,,,,,
,5393,0.22951266169548035,0.9453220367431641,0.22951266169548035,185,,,
,5393,,,,185,0.04388553649187088,0.9856681227684021,0.04388553649187088
0.0009726781635075674,5394,,,,,,,
,5422,0.20830412209033966,0.9585758447647095,0.20830412209033966,186,,,
,5422,,,,186,0.04436126723885536,0.984375,0.04436126723885536
0.0009711958854489364,5423,,,,,,,
,5451,0.19847732782363892,0.9459333419799805,0.19847732782363892,187,,,
,5451,,,,187,0.04960637912154198,0.982650876045227,0.04960637912154198
0.0009696756444023693,5452,,,,,,,
,5480,0.31228622794151306,0.9256370663642883,0.31228622794151306,188,,,
,5480,,,,188,0.05110308527946472,0.9839439392089844,0.05110308527946472
0.0009681175628501272,5481,,,,,,,
,5509,0.2233610898256302,0.9498702883720398,0.2233610898256302,189,,,
,5509,,,,189,0.05538283288478851,0.981357753276825,0.05538283288478851
0.0009665217663231924,5510,,,,,,,
,5538,0.21797041594982147,0.951533317565918,0.21797041594982147,190,,,
,5538,,,,190,0.04507938027381897,0.9842672348022461,0.04507938027381897
0.0009648883833911538,5539,,,,,,,
,5567,0.2911602854728699,0.9320682287216187,0.2911602854728699,191,,,
,5567,,,,191,0.04320356249809265,0.9844827651977539,0.04320356249809265
0.0009632175456518496,5568,,,,,,,
,5596,0.2056649625301361,0.951533317565918,0.2056649625301361,192,,,
,5596,,,,192,0.04577700421214104,0.9855603575706482,0.04577700421214104
0.0009615093877207636,5597,,,,,,,
,5625,0.2929048538208008,0.9241942167282104,0.2929048538208008,193,,,
,5625,,,,193,0.04197579622268677,0.9858835935592651,0.04197579622268677
0.0009597640472201802,5626,,,,,,,
,5654,0.29402047395706177,0.9343423843383789,0.29402047395706177,194,,,
,5654,,,,194,0.05103589966893196,0.9831896424293518,0.05103589966893196
0.0009579816647680964,5655,,,,,,,
,5683,0.26585012674331665,0.9453220367431641,0.26585012674331665,195,,,
,5683,,,,195,0.0438745953142643,0.9855603575706482,0.0438745953142643
0.0009561623839668927,5684,,,,,,,
,5712,0.2811238169670105,0.9227515459060669,0.2811238169670105,196,,,
,5712,,,,196,0.04660957306623459,0.985775887966156,0.04660957306623459
0.0009543063513917627,5713,,,,,,,
,5741,0.2339647114276886,0.9368367195129395,0.2339647114276886,197,,,
,5741,,,,197,0.04407667741179466,0.985775887966156,0.04407667741179466
0.0009524137165789048,5742,,,,,,,
,5770,0.33951982855796814,0.933510959148407,0.33951982855796814,198,,,
,5770,,,,198,0.03707722947001457,0.987500011920929,0.03707722947001457
0.0009504846320134736,5771,,,,,,,
,5799,0.24735760688781738,0.9467647671699524,0.24735760688781738,199,,,
,5799,,,,199,0.044310882687568665,0.9852370619773865,0.044310882687568665
0.0009485192531172955,5800,,,,,,,
,5828,0.27384915947914124,0.9304054379463196,0.27384915947914124,200,,,
,5828,,,,200,0.040435899049043655,0.9866379499435425,0.040435899049043655
0.0009465177382363454,5829,,,,,,,
,5857,0.28102409839630127,0.9343423843383789,0.28102409839630127,201,,,
,5857,,,,201,0.03819061443209648,0.9881465435028076,0.03819061443209648
0.0009444802486279903,5858,,,,,,,
,5886,0.24478869140148163,0.9351738095283508,0.24478869140148163,202,,,
,5886,,,,202,0.05032416433095932,0.982974112033844,0.05032416433095932
0.0009424069484479968,5887,,,,,,,
,5915,0.24100761115550995,0.9453220367431641,0.24100761115550995,203,,,
,5915,,,,203,0.04191087186336517,0.985775887966156,0.04191087186336517
0.0009402980047373052,5916,,,,,,,
,5944,0.3611047863960266,0.9397222399711609,0.3611047863960266,204,,,
,5944,,,,204,0.03478408232331276,0.9879310131072998,0.03478408232331276
0.0009381535874085716,5945,,,,,,,
,5973,0.2969833314418793,0.9382795095443726,0.2969833314418793,205,,,
,5973,,,,205,0.03528301790356636,0.9883620738983154,0.03528301790356636
0.0009359738692324786,5974,,,,,,,
,6002,0.3363725543022156,0.9241942167282104,0.3363725543022156,206,,,
,6002,,,,206,0.039621587842702866,0.9880387783050537,0.039621587842702866
0.0009337590258238152,6003,,,,,,,
,6031,0.2697497308254242,0.9343423843383789,0.2697497308254242,207,,,
,6031,,,,207,0.0334000401198864,0.989116370677948,0.0334000401198864
0.0009315092356273284,6032,,,,,,,
,6060,0.24301084876060486,0.9554702639579773,0.24301084876060486,208,,,
,6060,,,,208,0.0367213599383831,0.9867457151412964,0.0367213599383831
0.0009292246799033457,6061,,,,,,,
,6089,0.2280738651752472,0.9467647671699524,0.2280738651752472,209,,,
,6089,,,,209,0.044578880071640015,0.9854525923728943,0.044578880071640015
0.0009269055427131721,6090,,,,,,,
,6118,0.26019325852394104,0.9453220367431641,0.26019325852394104,210,,,
,6118,,,,210,0.04099192097783089,0.985991358757019,0.04099192097783089
0.0009245520109042603,6119,,,,,,,
,6147,0.280767560005188,0.9391108751296997,0.280767560005188,211,,,
,6147,,,,211,0.036000944674015045,0.9882543087005615,0.036000944674015045
0.0009221642740951565,6148,,,,,,,
,6176,0.3095332086086273,0.9444906115531921,0.3095332086086273,212,,,
,6176,,,,212,0.03633018955588341,0.9887930750846863,0.03633018955588341
0.000919742524660224,6177,,,,,,,
,6205,0.2736150324344635,0.9366165399551392,0.2736150324344635,213,,,
,6205,,,,213,0.03269943594932556,0.9898706674575806,0.03269943594932556
0.0009172869577141438,6206,,,,,,,
,6234,0.2566991448402405,0.9368367195129395,0.2566991448402405,214,,,
,6234,,,,214,0.0408039428293705,0.9867457151412964,0.0408039428293705
0.0009147977710961945,6235,,,,,,,
,6263,0.2275679111480713,0.9413850903511047,0.2275679111480713,215,,,
,6263,,,,215,0.042311880737543106,0.9853448271751404,0.042311880737543106
0.0009122751653543125,6264,,,,,,,
,6292,0.16300378739833832,0.9569129943847656,0.16300378739833832,216,,,
,6292,,,,216,0.04266500473022461,0.9866379499435425,0.04266500473022461
0.0009097193437289354,6293,,,,,,,
,6321,0.2124815732240677,0.9484275579452515,0.2124815732240677,217,,,
,6321,,,,217,0.03210946545004845,0.9900861978530884,0.03210946545004845
0.0009071305121366265,6322,,,,,,,
,6350,0.2796567380428314,0.9546388387680054,0.2796567380428314,218,,,
,6350,,,,218,0.04038224741816521,0.9872844815254211,0.04038224741816521
0.0009045088791534849,6351,,,,,,,
,6379,0.2877851724624634,0.9413850903511047,0.2877851724624634,219,,,
,6379,,,,219,0.036356471478939056,0.9897629022598267,0.036356471478939056
0.0009018546559983406,6380,,,,,,,
,6408,0.312539666891098,0.9374480247497559,0.312539666891098,220,,,
,6408,,,,220,0.034400466829538345,0.9883620738983154,0.034400466829538345
0.0008991680565157379,6409,,,,,,,
,6437,0.28720688819885254,0.9391108751296997,0.28720688819885254,221,,,
,6437,,,,221,0.036473535001277924,0.9879310131072998,0.036473535001277924
0.0008964492971587057,6438,,,,,,,
,6466,0.23294930160045624,0.9413850903511047,0.23294930160045624,222,,,
,6466,,,,222,0.03405949845910072,0.9896551966667175,0.03405949845910072
0.0008936985969713189,6467,,,,,,,
,6495,0.2739337980747223,0.9467647671699524,0.2739337980747223,223,,,
,6495,,,,223,0.03580731898546219,0.9879310131072998,0.03580731898546219
0.0008909161775710499,6496,,,,,,,
,6524,0.18514218926429749,0.9523646235466003,0.18514218926429749,224,,,
,6524,,,,224,0.03733876347541809,0.9886853694915771,0.03733876347541809
0.0008881022631309143,6525,,,,,,,
,6553,0.2861463725566864,0.9360052943229675,0.2861463725566864,225,,,
,6553,,,,225,0.03284008428454399,0.9895474314689636,0.03284008428454399
0.000885257080361409,6554,,,,,,,
,6582,0.2966298460960388,0.9436591863632202,0.2966298460960388,226,,,
,6582,,,,226,0.03185011073946953,0.9895474314689636,0.03185011073946953
0.0008823808584922471,6583,,,,,,,
,6611,0.22610124945640564,0.9374480247497559,0.22610124945640564,227,,,
,6611,,,,227,0.04418855533003807,0.9856681227684021,0.04418855533003807
0.0008794738292538891,6612,,,,,,,
,6640,0.30126461386680603,0.9295740127563477,0.30126461386680603,228,,,
,6640,,,,228,0.032882172614336014,0.989116370677948,0.032882172614336014
0.0008765362268588734,6641,,,,,,,
,6669,0.3056989908218384,0.9374480247497559,0.3056989908218384,229,,,
,6669,,,,229,0.030845744535326958,0.9901939630508423,0.030845744535326958
0.0008735682879829458,6670,,,,,,,
,6698,0.29416412115097046,0.9343423843383789,0.29416412115097046,230,,,
,6698,,,,230,0.0415928028523922,0.9867457151412964,0.0415928028523922
0.0008705702517459912,6699,,,,,,,
,6727,0.31943121552467346,0.9374480247497559,0.31943121552467346,231,,,
,6727,,,,231,0.029018282890319824,0.990732729434967,0.029018282890319824
0.0008675423596927689,6728,,,,,,,
,6756,0.23419995605945587,0.9594072103500366,0.23419995605945587,232,,,
,6756,,,,232,0.028930891305208206,0.9893319010734558,0.028930891305208206
0.0008644848557734508,6757,,,,,,,
,6785,0.31311100721359253,0.935785174369812,0.31311100721359253,233,,,
,6785,,,,233,0.03360099345445633,0.9896551966667175,0.03360099345445633
0.000861397986323968,6786,,,,,,,
,6814,0.2946808338165283,0.9444906115531921,0.2946808338165283,234,,,
,6814,,,,234,0.030540985986590385,0.990732729434967,0.030540985986590385
0.0008582820000461633,6815,,,,,,,
,6843,0.2963705062866211,0.9366165399551392,0.2963705062866211,235,,,
,6843,,,,235,0.03363917022943497,0.9893319010734558,0.03363917022943497
0.0008551371479877543,6844,,,,,,,
,6872,0.23857207596302032,0.9444906115531921,0.23857207596302032,236,,,
,6872,,,,236,0.02681617997586727,0.9910560250282288,0.02681617997586727
0.0008519636835221069,6873,,,,,,,
,6901,0.2373116910457611,0.9467647671699524,0.2373116910457611,237,,,
,6901,,,,237,0.028817426413297653,0.990517258644104,0.028817426413297653
0.0008487618623278216,6902,,,,,,,
,6930,0.25266972184181213,0.951533317565918,0.25266972184181213,238,,,
,6930,,,,238,0.03237273916602135,0.9884698390960693,0.03237273916602135
0.0008455319423681343,6931,,,,,,,
,6959,0.3122837543487549,0.9413850903511047,0.3122837543487549,239,,,
,6959,,,,239,0.029647178947925568,0.9906250238418579,0.029647178947925568
0.0008422741838701324,6960,,,,,,,
,6988,0.24653682112693787,0.9475962519645691,0.24653682112693787,240,,,
,6988,,,,240,0.02474791370332241,0.9918103218078613,0.02474791370332241
0.0008389888493037893,6989,,,,,,,
,7017,0.21726258099079132,0.9585758447647095,0.21726258099079132,241,,,
,7017,,,,241,0.032638199627399445,0.9894396662712097,0.032638199627399445
0.0008356762033608177,7018,,,,,,,
,7046,0.244247704744339,0.9523646235466003,0.244247704744339,242,,,
,7046,,,,242,0.030849739909172058,0.990732729434967,0.030849739909172058
0.0008323365129333437,7047,,,,,,,
,7075,0.22181501984596252,0.9594072103500366,0.22181501984596252,243,,,
,7075,,,,243,0.028770901262760162,0.990732729434967,0.028770901262760162
0.0008289700470924044,7076,,,,,,,
,7104,0.2448395937681198,0.951533317565918,0.2448395937681198,244,,,
,7104,,,,244,0.01981671340763569,0.9937499761581421,0.01981671340763569
0.0008255770770662691,7105,,,,,,,
,7133,0.2329680472612381,0.950701892375946,0.2329680472612381,245,,,
,7133,,,,245,0.032040078192949295,0.9897629022598267,0.032040078192949295
0.0008221578762185877,7134,,,,,,,
,7162,0.24334397912025452,0.9413850903511047,0.24334397912025452,246,,,
,7162,,,,246,0.030732743442058563,0.9895474314689636,0.030732743442058563
0.0008187127200263653,7163,,,,,,,
,7191,0.1759968250989914,0.9594072103500366,0.1759968250989914,247,,,
,7191,,,,247,0.029703732579946518,0.9895474314689636,0.029703732579946518
0.0008152418860577687,7192,,,,,,,
,7220,0.23622627556324005,0.9523646235466003,0.23622627556324005,248,,,
,7220,,,,248,0.02569737657904625,0.9912715554237366,0.02569737657904625
0.000811745653949763,7221,,,,,,,
,7249,0.28131699562072754,0.9475962519645691,0.28131699562072754,249,,,
,7249,,,,249,0.02580343559384346,0.9920258522033691,0.02580343559384346
0.0008082243053855817,7250,,,,,,,
,7278,0.22372059524059296,0.9554702639579773,0.22372059524059296,250,,,
,7278,,,,250,0.02619115263223648,0.9918103218078613,0.02619115263223648
0.0008046781240720329,7279,,,,,,,
,7307,0.26157867908477783,0.9436591863632202,0.26157867908477783,251,,,
,7307,,,,251,0.0246430691331625,0.9918103218078613,0.0246430691331625
0.0008011073957166405,7308,,,,,,,
,7336,0.20361122488975525,0.9656184315681458,0.20361122488975525,252,,,
,7336,,,,252,0.026758328080177307,0.9914870858192444,0.026758328080177307
0.0007975124080046263,7337,,,,,,,
,7365,0.22426414489746094,0.9616813659667969,0.22426414489746094,253,,,
,7365,,,,253,0.024896841496229172,0.9911637902259827,0.024896841496229172
0.0007938934505757319,7366,,,,,,,
,7394,0.2761933207511902,0.9475962519645691,0.2761933207511902,254,,,
,7394,,,,254,0.02937030792236328,0.9906250238418579,0.02937030792236328
0.0007902508150008827,7395,,,,,,,
,7423,0.2705759108066559,0.9326795339584351,0.2705759108066559,255,,,
,7423,,,,255,0.034171540290117264,0.9871767163276672,0.034171540290117264
0.0007865847947586967,7424,,,,,,,
,7452,0.23381176590919495,0.9312368631362915,0.23381176590919495,256,,,
,7452,,,,256,0.022055400535464287,0.9932112097740173,0.022055400535464287
0.00078289568521184,7453,,,,,,,
,7481,0.2048281878232956,0.9523646235466003,0.2048281878232956,257,,,
,7481,,,,257,0.022969167679548264,0.992241382598877,0.022969167679548264
0.0007791837835832298,7482,,,,,,,
,7510,0.27984386682510376,0.9475962519645691,0.27984386682510376,258,,,
,7510,,,,258,0.023598171770572662,0.9918103218078613,0.023598171770572662
0.0007754493889320882,7511,,,,,,,
,7539,0.22524356842041016,0.951533317565918,0.22524356842041016,259,,,
,7539,,,,259,0.02315652370452881,0.9918103218078613,0.02315652370452881
0.0007716928021298473,7540,,,,,,,
,7568,0.21019940078258514,0.9625128507614136,0.21019940078258514,260,,,
,7568,,,,260,0.029199406504631042,0.9903017282485962,0.029199406504631042
0.0007679143258359082,7569,,,,,,,
,7597,0.21372270584106445,0.9428278207778931,0.21372270584106445,261,,,
,7597,,,,261,0.023159919306635857,0.9932112097740173,0.023159919306635857
0.0007641142644732585,7598,,,,,,,
,7626,0.22570712864398956,0.9484275579452515,0.22570712864398956,262,,,
,7626,,,,262,0.021954571828246117,0.992241382598877,0.021954571828246117
0.0007602929242039427,7627,,,,,,,
,7655,0.18403150141239166,0.9484275579452515,0.18403150141239166,263,,,
,7655,,,,263,0.030614010989665985,0.9896551966667175,0.030614010989665985
0.0007564506129043982,7656,,,,,,,
,7684,0.20359161496162415,0.9577444195747375,0.20359161496162415,264,,,
,7684,,,,264,0.02578309178352356,0.9918103218078613,0.02578309178352356
0.0007525876401406486,7685,,,,,,,
,7713,0.3202250897884369,0.9422165155410767,0.3202250897884369,265,,,
,7713,,,,265,0.01965278387069702,0.993534505367279,0.01965278387069702
0.0007487043171433631,7714,,,,,,,
,7742,0.22957274317741394,0.9538074731826782,0.22957274317741394,266,,,
,7742,,,,266,0.027897022664546967,0.992241382598877,0.027897022664546967
0.0007448009567827822,7743,,,,,,,
,7771,0.23453931510448456,0.9436591863632202,0.23453931510448456,267,,,
,7771,,,,267,0.022743402048945427,0.9931034445762634,0.022743402048945427
0.0007408778735435094,7772,,,,,,,
,7800,0.17013750970363617,0.950701892375946,0.17013750970363617,268,,,
,7800,,,,268,0.024699918925762177,0.9913793206214905,0.024699918925762177
0.0007369353834991743,7801,,,,,,,
,7829,0.25209376215934753,0.9475962519645691,0.25209376215934753,269,,,
,7829,,,,269,0.02691785804927349,0.9909482598304749,0.02691785804927349
0.0007329738042869676,7830,,,,,,,
,7858,0.16837641596794128,0.9577444195747375,0.16837641596794128,270,,,
,7858,,,,270,0.024617968127131462,0.9924569129943848,0.024617968127131462
0.0007289934550820496,7859,,,,,,,
,7887,0.25267475843429565,0.9436591863632202,0.25267475843429565,271,,,
,7887,,,,271,0.025333380326628685,0.9917025566101074,0.025333380326628685
0.0007249946565718343,7888,,,,,,,
,7916,0.20206907391548157,0.9523646235466003,0.20206907391548157,272,,,
,7916,,,,272,0.022580133751034737,0.9924569129943848,0.022580133751034737
0.000720977730930154,7917,,,,,,,
,7945,0.23680737614631653,0.9453220367431641,0.23680737614631653,273,,,
,7945,,,,273,0.022091690450906754,0.9929956793785095,0.022091690450906754
0.0007169430017913008,7946,,,,,,,
,7974,0.1715819537639618,0.9484275579452515,0.1715819537639618,274,,,
,7974,,,,274,0.02624046802520752,0.9914870858192444,0.02624046802520752
0.0007128907942239531,7975,,,,,,,
,8003,0.23054707050323486,0.9563016891479492,0.23054707050323486,275,,,
,8003,,,,275,0.018662016838788986,0.9943965673446655,0.018662016838788986
0.0007088214347049854,8004,,,,,,,
,8032,0.19891422986984253,0.9554702639579773,0.19891422986984253,276,,,
,8032,,,,276,0.02048548497259617,0.9933189749717712,0.02048548497259617
0.0007047352510931651,8033,,,,,,,
,8061,0.2956635355949402,0.9422165155410767,0.2956635355949402,277,,,
,8061,,,,277,0.017496732994914055,0.9940732717514038,0.017496732994914055
0.0007006325726027366,8062,,,,,,,
,8090,0.27401646971702576,0.9453220367431641,0.27401646971702576,278,,,
,8090,,,,278,0.018281247466802597,0.9939655065536499,0.018281247466802597
0.0006965137297768985,8091,,,,,,,
,8119,0.23420417308807373,0.9531961679458618,0.23420417308807373,279,,,
,8119,,,,279,0.01927904039621353,0.993642270565033,0.01927904039621353
0.0006923790544611721,8120,,,,,,,
,8148,0.24306973814964294,0.9585758447647095,0.24306973814964294,280,,,
,8148,,,,280,0.0159086212515831,0.9955819249153137,0.0159086212515831
0.0006882288797766652,8149,,,,,,,
,8177,0.22832798957824707,0.9529759287834167,0.22832798957824707,281,,,
,8177,,,,281,0.018535232171416283,0.9941810369491577,0.018535232171416283
0.0006840635400932336,8178,,,,,,,
,8206,0.17602162063121796,0.9639555811882019,0.17602162063121796,282,,,
,8206,,,,282,0.02137284353375435,0.993857741355896,0.02137284353375435
0.0006798833710025413,8207,,,,,,,
,8235,0.19855661690235138,0.9560815691947937,0.19855661690235138,283,,,
,8235,,,,283,0.018952829763293266,0.9929956793785095,0.018952829763293266
0.0006756887092910232,8236,,,,,,,
,8264,0.23307624459266663,0.9569129943847656,0.23307624459266663,284,,,
,8264,,,,284,0.019128181040287018,0.9923491477966309,0.019128181040287018
0.0006714798929127504,8265,,,,,,,
,8293,0.20114187896251678,0.9656184315681458,0.20114187896251678,285,,,
,8293,,,,285,0.021451815962791443,0.9924569129943848,0.021451815962791443
0.0006672572609622028,8294,,,,,,,
,8322,0.20683887600898743,0.9560815691947937,0.20683887600898743,286,,,
,8322,,,,286,0.02536335587501526,0.9914870858192444,0.02536335587501526
0.0006630211536469479,8323,,,,,,,
,8351,0.1967742145061493,0.9585758447647095,0.1967742145061493,287,,,
,8351,,,,287,0.01826905459165573,0.9933189749717712,0.01826905459165573
0.0006587719122602328,8352,,,,,,,
,8380,0.19420218467712402,0.9577444195747375,0.19420218467712402,288,,,
,8380,,,,288,0.020743353292346,0.9934267401695251,0.020743353292346
0.0006545098791534849,8381,,,,,,,
,8409,0.2320876568555832,0.9554702639579773,0.2320876568555832,289,,,
,8409,,,,289,0.017855439335107803,0.9954741597175598,0.017855439335107803
0.0006502353977087313,8410,,,,,,,
,8438,0.2073519229888916,0.9656184315681458,0.2073519229888916,290,,,
,8438,,,,290,0.019627423956990242,0.9939655065536499,0.019627423956990242
0.0006459488123109323,8439,,,,,,,
,8467,0.22379812598228455,0.9546388387680054,0.22379812598228455,291,,,
,8467,,,,291,0.01790405996143818,0.993857741355896,0.01790405996143818
0.0006416504683202349,8468,,,,,,,
,8496,0.201361745595932,0.9585758447647095,0.201361745595932,292,,,
,8496,,,,292,0.016194911673665047,0.9950430989265442,0.016194911673665047
0.0006373407120441495,8497,,,,,,,
,8525,0.16503365337848663,0.9538074731826782,0.16503365337848663,293,,,
,8525,,,,293,0.02176300622522831,0.9929956793785095,0.02176300622522831
0.0006330198907096463,8526,,,,,,,
,8554,0.25823646783828735,0.9475962519645691,0.25823646783828735,294,,,
,8554,,,,294,0.027525270357728004,0.9913793206214905,0.027525270357728004
0.0006286883524351825,8555,,,,,,,
,8583,0.24065761268138885,0.9546388387680054,0.24065761268138885,295,,,
,8583,,,,295,0.01896444894373417,0.9932112097740173,0.01896444894373417
0.0006243464462026532,8584,,,,,,,
,8612,0.2532885670661926,0.9531961679458618,0.2532885670661926,296,,,
,8612,,,,296,0.019258463755249977,0.9929956793785095,0.019258463755249977
0.0006199945218292757,8613,,,,,,,
,8641,0.24912604689598083,0.946153461933136,0.24912604689598083,297,,,
,8641,,,,297,0.01893727295100689,0.9947198033332825,0.01893727295100689
0.0006156329299394062,8642,,,,,,,
,8670,0.3166617751121521,0.9444906115531921,0.3166617751121521,298,,,
,8670,,,,298,0.013270956464111805,0.9957973957061768,0.013270956464111805
0.0006112620219362892,8671,,,,,,,
,8699,0.21960897743701935,0.9475962519645691,0.21960897743701935,299,,,
,8699,,,,299,0.018975256010890007,0.9942888021469116,0.018975256010890007
0.0006068821499737472,8700,,,,,,,
,8728,0.2134537249803543,0.9616813659667969,0.2134537249803543,300,,,
,8728,,,,300,0.015757326036691666,0.9943965673446655,0.015757326036691666
0.0006024936669278076,8729,,,,,,,
,8757,0.34849515557289124,0.950701892375946,0.34849515557289124,301,,,
,8757,,,,301,0.010827998630702496,0.9959051609039307,0.010827998630702496
0.0005980969263682725,8758,,,,,,,
,8786,0.2069236785173416,0.9538074731826782,0.2069236785173416,302,,,
,8786,,,,302,0.021824529394507408,0.9943965673446655,0.021824529394507408
0.0005936922825302332,8787,,,,,,,
,8815,0.20032386481761932,0.9554702639579773,0.20032386481761932,303,,,
,8815,,,,303,0.014859638176858425,0.9951508641242981,0.014859638176858425
0.0005892800902855287,8816,,,,,,,
