0,1.0
1,1.0
2,0.8823529411764706
3,1.0
4,0.823529411764706
5,0.8333333333333334
6,0.8666666666666667
7,0.7777777777777778
8,0.9285714285714286
9,0.7692307692307693
10,1.0
11,0.8125
12,1.0
13,0.8571428571428572
14,0.7647058823529412
15,0.823529411764706
16,1.0
17,0.9166666666666666
18,0.8
