lr-AdamW,step,val_loss_clf,val_acc,val_loss_total,epoch,train_loss_clf,train_acc,train_loss_total
,1101,0.7523969411849976,0.7266103029251099,0.7523969411849976,37,,,
,1101,,,,37,0.8318729996681213,0.6793103218078613,0.8318729996681213
0.00018599819871818963,1102,,,,,,,
,1130,0.6929864883422852,0.7266103029251099,0.6929864883422852,38,,,
,1130,,,,38,0.8037896752357483,0.6832973957061768,0.8037896752357483
0.00019334048652789237,1131,,,,,,,
,1159,0.7531536221504211,0.6990512013435364,0.7531536221504211,39,,,
,1159,,,,39,0.7838435173034668,0.7012931108474731,0.7838435173034668
0.00020082798764942806,1160,,,,,,,
,1188,0.7076964974403381,0.724947452545166,0.7076964974403381,40,,,
,1188,,,,40,0.7684119343757629,0.7044181227684021,0.7684119343757629
0.0002084573735869462,1189,,,,,,,
,1217,0.6908072233200073,0.7382012605667114,0.6908072233200073,41,,,
,1217,,,,41,0.7503262758255005,0.7081896662712097,0.7503262758255005
0.0002162252527710798,1218,,,,,,,
,1246,0.6747267842292786,0.7812882661819458,0.6747267842292786,42,,,
,1246,,,,42,0.723859965801239,0.7299569249153137,0.723859965801239
0.00022412817206663566,1247,,,,,,,
,1275,0.6041268110275269,0.7953733801841736,0.6041268110275269,43,,,
,1275,,,,43,0.717907190322876,0.729633629322052,0.717907190322876
0.00023216261830765101,1276,,,,,,,
,1304,0.6313568949699402,0.8040788769721985,0.6313568949699402,44,,,
,1304,,,,44,0.6922487020492554,0.743642270565033,0.6922487020492554
0.0002403250198591382,1305,,,,,,,
,1333,0.609441876411438,0.8021959066390991,0.609441876411438,45,,,
,1333,,,,45,0.6929446458816528,0.7464439868927002,0.6929446458816528
0.00024861174820481975,1334,,,,,,,
,1362,0.662230372428894,0.7852252125740051,0.662230372428894,46,,,
,1362,,,,46,0.6458451151847839,0.7684267163276672,0.6458451151847839
0.00025701911956015023,1363,,,,,,,
,1391,0.5812694430351257,0.8221009969711304,0.5812694430351257,47,,,
,1391,,,,47,0.6240487098693848,0.7788792848587036,0.6240487098693848
0.0002655433965099071,1392,,,,,,,
,1420,0.4897070825099945,0.8483884930610657,0.4897070825099945,48,,,
,1420,,,,48,0.5843274593353271,0.7932112216949463,0.5843274593353271
0.00027418078966962164,1421,,,,,,,
,1449,0.5001910328865051,0.8508827090263367,0.5001910328865051,49,,,
,1449,,,,49,0.5695183873176575,0.8025861978530884,0.5695183873176575
0.00028292745937011355,1450,,,,,,,
,1478,0.4950598180294037,0.8469457626342773,0.4950598180294037,50,,,
,1478,,,,50,0.5543996095657349,0.8074353337287903,0.5543996095657349
0.0002917795173643784,1479,,,,,,,
,1507,0.40969935059547424,0.8821587562561035,0.40969935059547424,51,,,
,1507,,,,51,0.48837852478027344,0.8383620977401733,0.48837852478027344
0.00030073302855607013,1508,,,,,,,
,1536,0.43618401885032654,0.8508827090263367,0.43618401885032654,52,,,
,1536,,,,52,0.4776175022125244,0.8397629261016846,0.4776175022125244
0.0003097840127488097,1537,,,,,,,
,1565,0.4313981533050537,0.8539882898330688,0.4313981533050537,53,,,
,1565,,,,53,0.4410399794578552,0.8551723957061768,0.4410399794578552
0.0003189284464155431,1566,,,,,,,
,1594,0.3891715407371521,0.8900327682495117,0.3891715407371521,54,,,
,1594,,,,54,0.42385315895080566,0.8554956912994385,0.42385315895080566
0.0003281622644871606,1595,,,,,,,
,1623,0.32885536551475525,0.8892013430595398,0.32885536551475525,55,,,
,1623,,,,55,0.44039681553840637,0.8523706793785095,0.44039681553840637
0.00033748136215958383,1624,,,,,,,
,1652,0.3221753239631653,0.8892013430595398,0.3221753239631653,56,,,
,1652,,,,56,0.3950330317020416,0.8683189749717712,0.3950330317020416
0.0003468815967185173,1653,,,,,,,
,1681,0.3624264895915985,0.8751161694526672,0.3624264895915985,57,,,
,1681,,,,57,0.3883950412273407,0.8731681108474731,0.3883950412273407
0.00035635878938105106,1682,,,,,,,
,1710,0.34703612327575684,0.8906440734863281,0.34703612327575684,58,,,
,1710,,,,58,0.35365942120552063,0.8846982717514038,0.35365942120552063
0.0003659087271532977,1711,,,,,,,
,1739,0.3030773103237152,0.9030664563179016,0.3030773103237152,59,,,
,1739,,,,59,0.3582196533679962,0.8810344934463501,0.3582196533679962
0.00037552716470323896,1740,,,,,,,
,1768,0.41470804810523987,0.8641365170478821,0.41470804810523987,60,,,
,1768,,,,60,0.33235809206962585,0.893642246723175,0.33235809206962585
0.0003852098262479459,1769,,,,,,,
,1797,0.34502148628234863,0.8836014866828918,0.34502148628234863,61,,,
,1797,,,,61,0.3209608793258667,0.8927801847457886,0.3209608793258667
0.0003949524074543366,1798,,,,,,,
,1826,0.30309852957725525,0.9055606722831726,0.30309852957725525,62,,,
,1826,,,,62,0.326564222574234,0.8931034207344055,0.326564222574234
0.00040475057735262637,1827,,,,,,,
,1855,0.3260633051395416,0.9018438458442688,0.3260633051395416,63,,,
,1855,,,,63,0.33252111077308655,0.8886853456497192,0.33252111077308655
0.00041459998026161784,1856,,,,,,,
,1884,0.27176833152770996,0.9140461087226868,0.27176833152770996,64,,,
,1884,,,,64,0.2970968186855316,0.9009698033332825,0.2970968186855316
0.0004244962377249761,1885,,,,,,,
,1913,0.34779125452041626,0.8906440734863281,0.34779125452041626,65,,,
,1913,,,,65,0.27139249444007874,0.9130387902259827,0.27139249444007874
0.0004344349504576303,1914,,,,,,,
,1942,0.3266989588737488,0.879664421081543,0.3266989588737488,66,,,
,1942,,,,66,0.28681206703186035,0.9038792848587036,0.28681206703186035
0.00044441170030143145,1943,,,,,,,
,1971,0.3153594732284546,0.8920868039131165,0.3153594732284546,67,,,
,1971,,,,67,0.2732102870941162,0.9119611978530884,0.2732102870941162
0.00045442205218920316,1972,,,,,,,
,2000,0.3496716618537903,0.8976866602897644,0.3496716618537903,68,,,
,2000,,,,68,0.2589016854763031,0.9159482717514038,0.2589016854763031
0.00046446155611630654,2001,,,,,,,
,2029,0.25915688276290894,0.9086662530899048,0.25915688276290894,69,,,
,2029,,,,69,0.237220898270607,0.9192888140678406,0.237220898270607
0.0004745257491188472,2030,,,,,,,
,2058,0.30858683586120605,0.8976866602897644,0.30858683586120605,70,,,
,2058,,,,70,0.2593460977077484,0.9177801609039307,0.2593460977077484
0.00048461015725764203,2059,,,,,,,
,2087,0.3097470700740814,0.8929182291030884,0.3097470700740814,71,,,
,2087,,,,71,0.23515959084033966,0.9226292967796326,0.23515959084033966
0.0004947102976070658,2088,,,,,,,
,2116,0.29680418968200684,0.9070034027099609,0.29680418968200684,72,,,
,2116,,,,72,0.2361098974943161,0.9264008402824402,0.2361098974943161
0.0005048216802478918,2117,,,,,,,
,2145,0.3035987913608551,0.9030664563179016,0.3035987913608551,73,,,
,2145,,,,73,0.23201999068260193,0.9247844815254211,0.23201999068260193
0.0005149398102632418,2146,,,,,,,
,2174,0.23943933844566345,0.9281312823295593,0.23943933844566345,74,,,
,2174,,,,74,0.23486454784870148,0.924892246723175,0.23486454784870148
0.0005250601897367581,2175,,,,,,,
,2203,0.3325522541999817,0.9070034027099609,0.3325522541999817,75,,,
,2203,,,,75,0.21701808273792267,0.9288793206214905,0.21701808273792267
0.0005351783197521083,2204,,,,,,,
,2232,0.326263427734375,0.9258571863174438,0.326263427734375,76,,,
,2232,,,,76,0.2198764830827713,0.9267241358757019,0.2198764830827713
0.0005452897023929342,2233,,,,,,,
,2261,0.2544246017932892,0.9281312823295593,0.2544246017932892,77,,,
,2261,,,,77,0.20222923159599304,0.9350215792655945,0.20222923159599304
0.000555389842742358,2262,,,,,,,
,2290,0.2655782699584961,0.9163202047348022,0.2655782699584961,78,,,
,2290,,,,78,0.19385620951652527,0.9354525804519653,0.19385620951652527
0.0005654742508811527,2291,,,,,,,
,2319,0.3150785565376282,0.9094976186752319,0.3150785565376282,79,,,
,2319,,,,79,0.2075132429599762,0.9330819249153137,0.2075132429599762
0.0005755384438836934,2320,,,,,,,
,2348,0.30543869733810425,0.8976866602897644,0.30543869733810425,80,,,
,2348,,,,80,0.21001024544239044,0.9308189749717712,0.21001024544239044
0.0005855779478107969,2349,,,,,,,
,2377,0.2640014886856079,0.9117718935012817,0.2640014886856079,81,,,
,2377,,,,81,0.18725773692131042,0.9377155303955078,0.18725773692131042
0.0005955882996985685,2378,,,,,,,
,2406,0.2893438935279846,0.9117718935012817,0.2893438935279846,82,,,
,2406,,,,82,0.19197164475917816,0.9363146424293518,0.19197164475917816
0.0006055650495423697,2407,,,,,,,
,2435,0.2920166552066803,0.9132146835327148,0.2920166552066803,83,,,
,2435,,,,83,0.18257804214954376,0.9380387663841248,0.18257804214954376
0.0006155037622750238,2436,,,,,,,
,2464,0.2934364080429077,0.9047292470932007,0.2934364080429077,84,,,
,2464,,,,84,0.16328947246074677,0.9477370977401733,0.16328947246074677
0.0006254000197383822,2465,,,,,,,
,2493,0.3405759930610657,0.8985180854797363,0.3405759930610657,85,,,
,2493,,,,85,0.17445851862430573,0.9418103694915771,0.17445851862430573
0.0006352494226473735,2494,,,,,,,
,2522,0.26138895750045776,0.9171516299247742,0.26138895750045776,86,,,
,2522,,,,86,0.16522924602031708,0.946982741355896,0.16522924602031708
0.0006450475925456635,2523,,,,,,,
,2551,0.22410070896148682,0.9312368631362915,0.22410070896148682,87,,,
,2551,,,,87,0.16026470065116882,0.9497844576835632,0.16026470065116882
0.0006547901737520542,2552,,,,,,,
,2580,0.2959427237510681,0.9086662530899048,0.2959427237510681,88,,,
,2580,,,,88,0.15000125765800476,0.9528017044067383,0.15000125765800476
0.000664472835296761,2581,,,,,,,
,2609,0.3568423390388489,0.9202572107315063,0.3568423390388489,89,,,
,2609,,,,89,0.17512346804141998,0.9415948390960693,0.17512346804141998
0.0006740912728467022,2610,,,,,,,
,2638,0.3843623101711273,0.8999608755111694,0.3843623101711273,90,,,
,2638,,,,90,0.15220405161380768,0.9508620500564575,0.15220405161380768
0.000683641210618949,2639,,,,,,,
,2667,0.2733486294746399,0.9117718935012817,0.2733486294746399,91,,,
,2667,,,,91,0.15575353801250458,0.9477370977401733,0.15575353801250458
0.0006931184032814826,2668,,,,,,,
,2696,0.280081182718277,0.9312368631362915,0.280081182718277,92,,,
,2696,,,,92,0.15498515963554382,0.951508641242981,0.15498515963554382
0.0007025186378404162,2697,,,,,,,
,2725,0.37244197726249695,0.9032865762710571,0.37244197726249695,93,,,
,2725,,,,93,0.15155372023582458,0.9490301609039307,0.15155372023582458
0.0007118377355128394,2726,,,,,,,
,2754,0.3035701811313629,0.9094976186752319,0.3035701811313629,94,,,
,2754,,,,94,0.1464851051568985,0.953125,0.1464851051568985
0.0007210715535844568,2755,,,,,,,
,2783,0.3334573209285736,0.9204772710800171,0.3334573209285736,95,,,
,2783,,,,95,0.15075568854808807,0.9511853456497192,0.15075568854808807
0.0007302159872511901,2784,,,,,,,
,2812,0.3869727551937103,0.9038978815078735,0.3869727551937103,96,,,
,2812,,,,96,0.13354139029979706,0.9536637663841248,0.13354139029979706
0.0007392669714439297,2813,,,,,,,
,2841,0.31205257773399353,0.9140461087226868,0.31205257773399353,97,,,
,2841,,,,97,0.14595720171928406,0.9519396424293518,0.14595720171928406
0.0007482204826356218,2842,,,,,,,
,2870,0.350023478269577,0.9140461087226868,0.350023478269577,98,,,
,2870,,,,98,0.1297113597393036,0.9575430750846863,0.1297113597393036
0.0007570725406298865,2871,,,,,,,
,2899,0.3657953441143036,0.9086662530899048,0.3657953441143036,99,,,
,2899,,,,99,0.133449986577034,0.959482729434967,0.133449986577034
0.0007658192103303784,2900,,,,,,,
,2928,0.2644723951816559,0.9210885763168335,0.2644723951816559,100,,,
,2928,,,,100,0.13738487660884857,0.9566810131072998,0.13738487660884857
0.0007744566034900929,2929,,,,,,,
,2957,0.35089316964149475,0.9086662530899048,0.35089316964149475,101,,,
,2957,,,,101,0.12518519163131714,0.960883617401123,0.12518519163131714
0.0007829808804398497,2958,,,,,,,
,2986,0.2941666543483734,0.9179830551147461,0.2941666543483734,102,,,
,2986,,,,102,0.12539781630039215,0.9596982598304749,0.12539781630039215
0.0007913882517951803,2987,,,,,,,
,3015,0.3561337888240814,0.9281312823295593,0.3561337888240814,103,,,
,3015,,,,103,0.1183924600481987,0.9618534445762634,0.1183924600481987
0.0007996749801408617,3016,,,,,,,
,3044,0.2859798073768616,0.9250256419181824,0.2859798073768616,104,,,
,3044,,,,104,0.12068726122379303,0.962607741355896,0.12068726122379303
0.000807837381692349,3045,,,,,,,
,3073,0.3537888526916504,0.9070034027099609,0.3537888526916504,105,,,
,3073,,,,105,0.12476517260074615,0.9587284326553345,0.12476517260074615
0.0008158718279333644,3074,,,,,,,
,3102,0.27220290899276733,0.9016237258911133,0.27220290899276733,106,,,
,3102,,,,106,0.1180245503783226,0.9618534445762634,0.1180245503783226
0.00082377474722892,3103,,,,,,,
,3131,0.4471055865287781,0.9030664563179016,0.4471055865287781,107,,,
,3131,,,,107,0.11684761196374893,0.9617456793785095,0.11684761196374893
0.0008315426264130536,3132,,,,,,,
,3160,0.32699814438819885,0.918814480304718,0.32699814438819885,108,,,
,3160,,,,108,0.11479560285806656,0.9624999761581421,0.11479560285806656
0.0008391720123505719,3161,,,,,,,
,3189,0.31119126081466675,0.9103291630744934,0.31119126081466675,109,,,
,3189,,,,109,0.1107332706451416,0.9627155065536499,0.1107332706451416
0.0008466595134721078,3190,,,,,,,
,3218,0.29850369691848755,0.9070034027099609,0.29850369691848755,110,,,
,3218,,,,110,0.11808211356401443,0.9607758522033691,0.11808211356401443
0.0008540018012818105,3219,,,,,,,
,3247,0.35768601298332214,0.9132146835327148,0.35768601298332214,111,,,
,3247,,,,111,0.11400827765464783,0.9634698033332825,0.11400827765464783
0.0008611956118369959,3248,,,,,,,
,3276,0.299807071685791,0.9217000007629395,0.299807071685791,112,,,
,3276,,,,112,0.11661459505558014,0.962607741355896,0.11661459505558014
0.0008682377471990999,3277,,,,,,,
,3305,0.34661665558815,0.9343423843383789,0.34661665558815,113,,,
,3305,,,,113,0.0923611968755722,0.970474123954773,0.0923611968755722
0.0008751250768552915,3306,,,,,,,
,3334,0.32206833362579346,0.9219200015068054,0.32206833362579346,114,,,
,3334,,,,114,0.10271086543798447,0.967349112033844,0.10271086543798447
0.0008818545391101115,3335,,,,,,,
,3363,0.24562561511993408,0.9368367195129395,0.24562561511993408,115,,,
,3363,,,,115,0.10591547191143036,0.9641163945198059,0.10591547191143036
0.00088842314244652,3364,,,,,,,
,3392,0.2635256350040436,0.9179830551147461,0.2635256350040436,116,,,
,3392,,,,116,0.1047094389796257,0.9660560488700867,0.1047094389796257
0.0008948279668557453,3393,,,,,,,
,3421,0.25564876198768616,0.9382795095443726,0.25564876198768616,117,,,
,3421,,,,117,0.10063336044549942,0.9677801728248596,0.10063336044549942
0.0009010661651353465,3422,,,,,,,
,3450,0.2744244635105133,0.9289627075195312,0.2744244635105133,118,,,
,3450,,,,118,0.10385135561227798,0.9649784564971924,0.10385135561227798
0.0009071349641549089,3451,,,,,,,
,3479,0.28601470589637756,0.9250256419181824,0.28601470589637756,119,,,
,3479,,,,119,0.09862660616636276,0.9682112336158752,0.09862660616636276
0.0009130316660888124,3480,,,,,,,
,3508,0.25077781081199646,0.9351738095283508,0.25077781081199646,120,,,
,3508,,,,120,0.10307445377111435,0.9659482836723328,0.10307445377111435
0.0009187536496155237,3509,,,,,,,
,3537,0.4247261881828308,0.8898126482963562,0.4247261881828308,121,,,
,3537,,,,121,0.10167474299669266,0.9679957032203674,0.10167474299669266
0.0009242983710828794,3538,,,,,,,
,3566,0.23310771584510803,0.9171516299247742,0.23310771584510803,122,,,
,3566,,,,122,0.09635535627603531,0.9678879380226135,0.09635535627603531
0.0009296633656388416,3567,,,,,,,
,3595,0.26535582542419434,0.9179830551147461,0.26535582542419434,123,,,
,3595,,,,123,0.09269742667675018,0.9702585935592651,0.09269742667675018
0.0009348462483272239,3596,,,,,,,
,3624,0.26190099120140076,0.9405535459518433,0.26190099120140076,124,,,
,3624,,,,124,0.09920664131641388,0.965732753276825,0.09920664131641388
0.0009398447151479012,3625,,,,,,,
,3653,0.32493191957473755,0.9328996539115906,0.32493191957473755,125,,,
,3653,,,,125,0.08630893379449844,0.9721982479095459,0.08630893379449844
0.0009446565440810294,3654,,,,,,,
,3682,0.3139200806617737,0.9264684915542603,0.3139200806617737,126,,,
,3682,,,,126,0.10228300094604492,0.9668103456497192,0.10228300094604492
0.0009492795960748236,3683,,,,,,,
,3711,0.30528372526168823,0.9258571863174438,0.30528372526168823,127,,,
,3711,,,,127,0.08967260271310806,0.96875,0.08967260271310806
0.0009537118159964527,3712,,,,,,,
,3740,0.29501307010650635,0.9227515459060669,0.29501307010650635,128,,,
,3740,,,,128,0.09330757707357407,0.970474123954773,0.09330757707357407
0.000957951233545628,3741,,,,,,,
,3769,0.256061315536499,0.946153461933136,0.256061315536499,129,,,
,3769,,,,129,0.09528811275959015,0.9682112336158752,0.09528811275959015
0.0009619959641304823,3770,,,,,,,
,3798,0.3122830390930176,0.918814480304718,0.3122830390930176,130,,,
,3798,,,,130,0.09383069723844528,0.9681034684181213,0.09383069723844528
0.0009658442097053453,3799,,,,,,,
,3827,0.25558599829673767,0.9391108751296997,0.25558599829673767,131,,,
,3827,,,,131,0.0875726044178009,0.9707974195480347,0.0875726044178009
0.0009694942595700493,3828,,,,,,,
,3856,0.3306640684604645,0.9179830551147461,0.3306640684604645,132,,,
,3856,,,,132,0.08657573163509369,0.9709051847457886,0.08657573163509369
0.0009729444911304021,3857,,,,,,,
,3885,0.254163920879364,0.9444906115531921,0.254163920879364,133,,,
,3885,,,,133,0.08120090514421463,0.9731680750846863,0.08120090514421463
0.0009761933706194974,3886,,,,,,,
,3914,0.2728937268257141,0.9304054379463196,0.2728937268257141,134,,,
,3914,,,,134,0.08895070850849152,0.9706896543502808,0.08895070850849152
0.000979239453779535,3915,,,,,,,
,3943,0.31215691566467285,0.9210885763168335,0.31215691566467285,135,,,
,3943,,,,135,0.07797819375991821,0.9742456674575806,0.07797819375991821
0.0009820813865038516,3944,,,,,,,
,3972,0.39432215690612793,0.9038978815078735,0.39432215690612793,136,,,
,3972,,,,136,0.07993973791599274,0.9756465554237366,0.07993973791599274
0.0009847179054388762,3973,,,,,,,
,4001,0.3447231650352478,0.9219200015068054,0.3447231650352478,137,,,
,4001,,,,137,0.08168373256921768,0.9727370738983154,0.08168373256921768
0.000987147838545741,4002,,,,,,,
,4030,0.26499852538108826,0.9304054379463196,0.26499852538108826,138,,,
,4030,,,,138,0.07460800558328629,0.9761853218078613,0.07460800558328629
0.0009893701056213004,4031,,,,,,,
,4059,0.28330689668655396,0.933510959148407,0.28330689668655396,139,,,
,4059,,,,139,0.07033812254667282,0.9758620858192444,0.07033812254667282
0.0009913837187783248,4060,,,,,,,
,4088,0.29607295989990234,0.9272997975349426,0.29607295989990234,140,,,
,4088,,,,140,0.06631797552108765,0.9783405065536499,0.06631797552108765
0.0009931877828846562,4089,,,,,,,
,4117,0.3693563938140869,0.9233627319335938,0.3693563938140869,141,,,
,4117,,,,141,0.08118865638971329,0.974892258644104,0.08118865638971329
0.00099478149596113,4118,,,,,,,
,4146,0.36061644554138184,0.9202572107315063,0.36061644554138184,142,,,
,4146,,,,142,0.0741065964102745,0.9743534326553345,0.0741065964102745
0.0009961641495380878,4147,,,,,,,
,4175,0.306913286447525,0.9233627319335938,0.306913286447525,143,,,
,4175,,,,143,0.08175083994865417,0.9733836054801941,0.08175083994865417
0.0009973351289703201,4176,,,,,,,
,4204,0.2888571619987488,0.9272997975349426,0.2888571619987488,144,,,
,4204,,,,144,0.06782488524913788,0.9776939749717712,0.06782488524913788
0.0009982939137103016,4205,,,,,,,
,4233,0.2868000566959381,0.9264684915542603,0.2868000566959381,145,,,
,4233,,,,145,0.07453113794326782,0.9746767282485962,0.07453113794326782
0.0009990400775395948,4234,,,,,,,
,4262,0.31484872102737427,0.9312368631362915,0.31484872102737427,146,,,
,4262,,,,146,0.07231925427913666,0.976616382598877,0.07231925427913666
0.0009995732887583214,4263,,,,,,,
,4291,0.3345891833305359,0.918814480304718,0.3345891833305359,147,,,
,4291,,,,147,0.06652949005365372,0.976616382598877,0.06652949005365372
0.0009998933103326168,4292,,,,,,,
,4320,0.3168271481990814,0.9281312823295593,0.3168271481990814,148,,,
,4320,,,,148,0.07654187083244324,0.9756465554237366,0.07654187083244324
0.001,4321,,,,,,,
,4349,0.2527127265930176,0.9391108751296997,0.2527127265930176,149,,,
,4349,,,,149,0.07184761762619019,0.978232741355896,0.07184761762619019
0.0009999798581660031,4350,,,,,,,
,4378,0.26832717657089233,0.9250256419181824,0.26832717657089233,150,,,
,4378,,,,150,0.060620859265327454,0.9784482717514038,0.060620859265327454
0.0009999194342867933,4379,,,,,,,
,4407,0.33591723442077637,0.9101090431213379,0.33591723442077637,151,,,
,4407,,,,151,0.06506199389696121,0.9773706793785095,0.06506199389696121
0.0009998187332305806,4408,,,,,,,
,4436,0.2637234330177307,0.9304054379463196,0.2637234330177307,152,,,
,4436,,,,152,0.06935563683509827,0.9773706793785095,0.06935563683509827
